Nr similar docs,Nr server docs,Similar voc size,Server voc size,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Dynamic refspeeds,Runtime RefVolScore,Runtime ClusterVolScore,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc,Cluster Vol Score Acc
12000,18000,1200,1000,150,4,9,0.9230769230769231,4,"[2, 2, 10, 1, 2, 1, 5, 2, 2, 4, 9, 1, 1, 9, 1, 2, 8, 1, 1, 1, 1, 1, 6, 2, 6, 1, 3, 1, 5, 5, 1, 2, 3, 2, 5, 3, 1, 8, 1, 4, 1, 1]",19.069941520690918,23.155924797058105,0.4520547945205479,0.08904109589041095,0.7054794520547946,0.6986301369863014
12000,18000,1200,1000,150,4,1,0.8,4,"[1, 6, 1, 1, 3, 2, 4, 4, 1, 2, 1, 5, 3, 5, 1, 3, 1, 2, 5, 1, 2, 10, 1, 1, 7, 1, 2, 1, 10, 1, 4, 1, 2, 1, 3, 1, 1, 4, 1, 1, 1, 2, 1, 1, 4, 2, 1, 1, 1, 5, 6, 6]",19.58921217918396,27.92118000984192,0.1095890410958904,0.0,0.00684931506849315,0.11643835616438356
12000,18000,1200,1000,150,4,11,0.8666666666666667,4,"[2, 2, 1, 2, 1, 1, 1, 10, 1, 1, 5, 3, 10, 6, 1, 7, 1, 1, 7, 5, 10, 3, 2, 2, 1, 9, 1, 3, 6, 2, 2, 1, 8, 1, 2, 3, 1, 7]",17.577943086624146,20.793705701828003,0.7191780821917808,0.06164383561643835,0.7328767123287672,0.7054794520547946
12000,18000,1200,1000,150,4,17,1.0,4,"[1, 5, 4, 1, 6, 1, 6, 1, 1, 9, 1, 2, 4, 4, 1, 9, 1, 1, 3, 1, 2, 1, 6, 10, 1, 1, 6, 5, 1, 1, 6, 1, 2, 2, 2, 5, 4, 1, 6]",17.45072889328003,20.878715753555298,0.7945205479452054,0.11643835616438356,0.7808219178082192,0.773972602739726
12000,18000,1200,1000,150,4,11,0.6,4,"[1, 4, 1, 2, 2, 5, 1, 4, 1, 3, 1, 1, 4, 7, 1, 1, 1, 1, 7, 2, 4, 9, 1, 2, 1, 9, 5, 4, 3, 1, 1, 3, 3, 2, 7, 1, 2, 9, 1, 5, 5]",17.995617866516113,21.675443410873413,0.6301369863013698,0.03424657534246575,0.6438356164383562,0.6438356164383562
12000,18000,1200,1000,150,4,3,0.7142857142857143,4,"[3, 1, 1, 5, 5, 1, 10, 2, 4, 4, 1, 7, 5, 2, 1, 2, 5, 2, 1, 1, 3, 6, 1, 1, 1, 1, 7, 1, 1, 1, 8, 1, 2, 1, 5, 2, 1, 1, 1, 5, 2, 3, 1, 7, 1, 1, 5, 3]",19.284961462020874,26.066422700881958,0.4657534246575342,0.00684931506849315,0.3082191780821918,0.5684931506849316
12000,18000,1200,1000,150,4,2,1.0,4,"[1, 2, 4, 3, 2, 3, 1, 2, 6, 5, 1, 5, 2, 2, 3, 1, 1, 1, 2, 4, 2, 1, 2, 1, 4, 1, 2, 6, 2, 1, 8, 1, 3, 1, 1, 1, 4, 2, 5, 9, 2, 3, 8, 1, 5, 2, 5, 2]",19.458330154418945,25.29798197746277,0.6232876712328768,0.0136986301369863,0.6917808219178082,0.678082191780822
12000,18000,1200,1000,150,4,8,0.5,4,"[1, 7, 1, 3, 1, 4, 1, 1, 1, 3, 1, 2, 1, 1, 3, 4, 2, 2, 1, 1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 5, 2, 4, 2, 4, 3, 6, 1, 2, 8, 1, 3, 2, 6, 4, 2, 7, 1, 2, 4, 1, 1, 1, 2]",18.740736484527588,28.340543270111084,0.06164383561643835,0.0136986301369863,0.1232876712328767,0.2808219178082192
12000,18000,1200,1000,150,4,5,0.8888888888888888,4,"[5, 1, 2, 1, 1, 4, 3, 1, 4, 1, 1, 3, 8, 2, 1, 3, 1, 7, 4, 4, 9, 2, 2, 4, 1, 3, 5, 7, 2, 1, 4, 5, 4, 3, 3, 1, 1, 2, 1, 9, 1, 1, 3, 1]",18.864644289016724,23.58834719657898,0.7534246575342466,0.03424657534246575,0.7602739726027398,0.7534246575342466
12000,18000,1200,1000,150,4,2,1.0,4,"[1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 2, 1, 1, 1, 10, 2, 3, 3, 2, 3, 9, 10, 1, 4, 1, 1, 6, 1, 2, 2, 1, 5, 1, 3, 4, 1, 5, 4, 1, 1, 6, 1, 4, 1, 1, 7, 7, 6]",19.659013509750366,26.40714955329895,0.684931506849315,0.02054794520547945,0.7123287671232876,0.7123287671232876
