Similar voc size,Server voc size,Counter measure,Nr similar docs,Nr server docs,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc
500,500,padding,12000,18000,75,15,2,0.8823529411764706,3,0.2,0.0,0.18333333333333332
500,500,padding,12000,18000,75,15,2,0.8823529411764706,3,0.08333333333333333,0.03333333333333333,0.1
500,500,padding,12000,18000,75,15,1,0.9375,3,0.13333333333333333,0.0,0.15
500,500,padding,12000,18000,75,15,0,1.0,3,0.16666666666666666,0.0,0.16666666666666666
500,500,padding,12000,18000,75,15,1,1.0,3,0.3333333333333333,0.06666666666666667,0.2833333333333333
500,500,padding,12000,18000,75,15,0,1.0,3,0.13333333333333333,0.0,0.13333333333333333
500,500,padding,12000,18000,75,15,2,0.9411764705882353,3,0.16666666666666666,0.03333333333333333,0.13333333333333333
1000,1000,padding,12000,18000,150,15,0,1.0,7,0.07407407407407407,0.014814814814814815,0.07407407407407407
1000,1000,padding,12000,18000,150,15,1,0.9375,7,0.02962962962962963,0.007407407407407408,0.007407407407407408
1000,1000,padding,12000,18000,150,15,2,1.0,7,0.15555555555555556,0.05185185185185185,0.11851851851851852
1000,1000,padding,12000,18000,150,15,2,0.8823529411764706,7,0.08148148148148149,0.014814814814814815,0.044444444444444446
1000,1000,padding,12000,18000,150,15,4,0.8421052631578947,7,0.24444444444444444,0.014814814814814815,0.16296296296296298
1000,1000,padding,12000,18000,150,15,2,0.8823529411764706,7,0.05925925925925926,0.007407407407407408,0.07407407407407407
1000,1000,padding,12000,18000,150,15,0,1.0,7,0.1037037037037037,0.0,0.1037037037037037
1000,1000,padding,12000,18000,150,15,4,0.8421052631578947,7,0.05925925925925926,0.044444444444444446,0.1037037037037037
1000,1000,padding,12000,18000,150,15,3,0.9444444444444444,7,0.11851851851851852,0.02962962962962963,0.15555555555555556
1000,1000,padding,12000,18000,150,15,0,1.0,7,0.0962962962962963,0.007407407407407408,0.0962962962962963
1000,1000,padding,12000,18000,150,15,0,1.0,7,0.14814814814814814,0.014814814814814815,0.14814814814814814
1000,1000,padding,12000,18000,150,15,1,1.0,7,0.18518518518518517,0.02962962962962963,0.14074074074074075
1000,1000,padding,12000,18000,150,15,0,1.0,7,0.037037037037037035,0.014814814814814815,0.037037037037037035
1000,1000,padding,12000,18000,150,15,1,0.9375,7,0.0962962962962963,0.014814814814814815,0.07407407407407407
1000,1000,padding,12000,18000,150,15,2,0.9411764705882353,7,0.11851851851851852,0.014814814814814815,0.13333333333333333
1000,1000,padding,12000,18000,150,15,2,0.9411764705882353,7,0.06666666666666667,0.037037037037037035,0.05925925925925926
1000,1000,padding,12000,18000,150,15,0,1.0,7,0.11851851851851852,0.007407407407407408,0.11851851851851852
1000,1000,padding,12000,18000,150,15,1,0.9375,7,0.11851851851851852,0.007407407407407408,0.1259259259259259
1000,1000,padding,12000,18000,150,15,0,1.0,7,0.1259259259259259,0.007407407407407408,0.1259259259259259
1000,1000,padding,12000,18000,150,15,3,0.8888888888888888,7,0.13333333333333333,0.007407407407407408,0.14814814814814814
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.007017543859649123,0.0,0.007017543859649123
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0035087719298245615,0.0,0.0035087719298245615
2000,2000,padding,12000,18000,300,15,2,0.8823529411764706,15,0.0,0.0035087719298245615,0.007017543859649123
2000,2000,padding,12000,18000,300,15,1,0.9375,15,0.0035087719298245615,0.0,0.0
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0035087719298245615,0.0,0.0035087719298245615
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0,0.0,0.0
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.010526315789473684,0.007017543859649123,0.010526315789473684
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0,0.0035087719298245615,0.0
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0,0.014035087719298246,0.0
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.010526315789473684,0.0,0.010526315789473684
2000,2000,padding,12000,18000,300,15,2,0.8823529411764706,15,0.014035087719298246,0.0035087719298245615,0.010526315789473684
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.007017543859649123,0.0,0.007017543859649123
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0035087719298245615,0.0,0.0035087719298245615
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.007017543859649123,0.0,0.007017543859649123
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.007017543859649123,0.0,0.007017543859649123
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0,0.0,0.0
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615
2000,2000,padding,12000,18000,300,15,1,0.9375,15,0.02456140350877193,0.007017543859649123,0.010526315789473684
2000,2000,padding,12000,18000,300,15,0,1.0,15,0.0,0.0,0.0
