Nr similar docs,Nr server docs,Similar voc size,Server voc size,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Dynamic refspeeds,Runtime RefVolScore,Runtime ClusterVolScore,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc,Cluster Vol Score Acc
12044,18065,1200,1000,150,4,5,0.8888888888888888,4,"[1, 2, 1, 2, 1, 2, 2, 5, 1, 1, 2, 2, 2, 10, 4, 2, 1, 3, 1, 3, 1, 8, 1, 2, 2, 9, 1, 1, 8, 6, 7, 1, 2, 1, 9, 5, 2, 2, 2, 4, 10]",21.529670476913452,23.76579999923706,0.9041095890410958,0.0273972602739726,0.9041095890410958,0.9041095890410958
12044,18065,1200,1000,150,4,6,0.8,4,"[1, 2, 1, 1, 5, 2, 1, 7, 2, 2, 2, 1, 1, 1, 1, 3, 2, 4, 1, 9, 3, 1, 5, 1, 1, 1, 6, 5, 3, 7, 3, 4, 1, 1, 3, 7, 1, 6, 1, 4, 6, 6, 1, 1, 1, 1, 3]",22.628889799118042,29.706065893173218,0.3493150684931507,0.04794520547945205,0.7397260273972602,0.815068493150685
12044,18065,1200,1000,150,4,2,1.0,4,"[1, 1, 2, 2, 6, 1, 3, 1, 4, 1, 1, 1, 1, 3, 1, 2, 1, 9, 6, 2, 1, 9, 1, 2, 1, 1, 4, 1, 1, 6, 1, 6, 2, 10, 7, 2, 7, 9, 1, 3, 3, 5, 1, 9]",22.27826714515686,26.039966583251953,0.8767123287671232,0.0136986301369863,0.8767123287671232,0.7945205479452054
12044,18065,1200,1000,150,4,3,0.8571428571428571,4,"[1, 1, 4, 2, 2, 3, 2, 5, 4, 2, 1, 1, 1, 1, 2, 2, 4, 1, 1, 1, 1, 7, 1, 10, 1, 3, 1, 9, 2, 2, 9, 5, 1, 6, 1, 1, 4, 1, 4, 1, 1, 5, 1, 1, 1, 7, 5, 2]",21.182643175125122,29.579163312911987,0.136986301369863,0.02054794520547945,0.6712328767123288,0.7876712328767124
12044,18065,1200,1000,150,4,1,1.0,4,"[2, 1, 1, 2, 1, 1, 7, 1, 7, 2, 2, 6, 4, 1, 3, 7, 1, 3, 1, 1, 9, 4, 9, 7, 3, 7, 1, 5, 1, 4, 1, 6, 1, 10, 2, 1, 2, 2, 1, 1, 3, 3]",20.973878860473633,24.31544256210327,0.8698630136986302,0.00684931506849315,0.726027397260274,0.8835616438356164
12044,18065,1200,1000,150,4,29,0.9696969696969697,4,"[1, 1, 2, 3, 10, 1, 2, 1, 8, 1, 1, 3, 1, 6, 1, 2, 3, 5, 1, 7, 1, 7, 1, 2, 3, 9, 1, 1, 5, 1, 3, 9, 7]",18.515281200408936,19.669673442840576,0.773972602739726,0.22602739726027396,0.9178082191780822,0.910958904109589
12044,18065,1200,1000,150,4,11,0.9333333333333333,4,"[1, 3, 2, 1, 4, 1, 1, 1, 6, 1, 1, 6, 1, 3, 1, 10, 8, 1, 3, 1, 2, 5, 1, 1, 1, 2, 3, 1, 6, 3, 1, 2, 9, 1, 1, 7, 10, 5, 1, 1, 2, 4, 3]",20.560552835464478,26.97475004196167,0.2808219178082192,0.10273972602739725,0.7876712328767124,0.815068493150685
12044,18065,1200,1000,150,4,2,1.0,4,"[1, 1, 2, 1, 1, 2, 1, 3, 10, 3, 2, 9, 1, 1, 5, 1, 8, 1, 1, 2, 1, 1, 1, 2, 9, 8, 2, 1, 8, 2, 4, 5, 3, 2, 10, 1, 1, 6, 2, 8, 1, 2]",22.055197715759277,25.625555753707886,0.8561643835616438,0.0136986301369863,0.863013698630137,0.8287671232876712
12044,18065,1200,1000,150,4,16,1.0,4,"[1, 1, 1, 6, 6, 3, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 5, 1, 7, 2, 1, 4, 1, 1, 2, 1, 1, 2, 6, 6, 2, 6, 5, 1, 8, 1, 6, 1, 1, 1, 10, 8]",20.289527893066406,25.873563289642334,0.815068493150685,0.11643835616438356,0.8972602739726028,0.9041095890410958
12044,18065,1200,1000,150,4,5,0.8888888888888888,4,"[2, 5, 2, 1, 1, 3, 8, 1, 1, 3, 1, 1, 1, 1, 8, 1, 1, 8, 6, 1, 8, 1, 7, 1, 4, 1, 2, 6, 8, 1, 1, 1, 4, 4, 1, 5, 1, 5, 10, 1, 1, 3]",21.301974296569824,26.350732803344727,0.136986301369863,0.0821917808219178,0.8082191780821918,0.8287671232876712
12044,18065,1200,1000,150,4,1,1.0,4,"[1, 2, 3, 3, 1, 1, 1, 1, 2, 1, 4, 1, 5, 1, 1, 1, 1, 3, 1, 1, 10, 1, 1, 3, 5, 1, 2, 1, 7, 3, 1, 2, 2, 1, 5, 1, 1, 1, 8, 1, 2, 1, 2, 1, 4, 3, 1, 2, 2, 1, 5, 3, 1, 4, 2, 10]",22.04153561592102,33.240625858306885,0.3835616438356164,0.00684931506849315,0.8698630136986302,0.4863013698630137
12044,18065,1200,1000,150,4,20,0.9583333333333334,4,"[3, 1, 2, 3, 1, 10, 1, 4, 1, 3, 1, 1, 1, 6, 3, 6, 1, 1, 1, 1, 10, 2, 7, 1, 4, 9, 5, 1, 5, 8, 8, 3, 2, 1]",19.656214475631714,21.491284132003784,0.589041095890411,0.18493150684931506,0.9246575342465754,0.9246575342465754
